id, videoID, type, start, end
264,EMB01_CCC/S0006_I00004_C001/EMB01_CCC_00015_UFOtower_top_other_viewpoint_stable_view.MTS.mp4,1,17,37.29 
265,EMB01_CCC/S0006_I00004_C001/EMB01_CCC_00016_UFOtower_top_other_viewpoint_stable_view2.MTS.mp4,2,5,19.18 
266,EMB01_CCC/S0006_I00004_C001/EMB01_CCC_00041_UFOtower_zoom_in_out_from_other_side_of_Bridge_demolition.MTS.mp4,1,12,65.57 
267,EMB01_CCC/S0006_I00004_C001/EMB01_CCC_00042_UFOtower_zoom_in_out_from_other_side_of_Bridge_demolition2.MTS.mp4,2,17,29.7 
268,EMB01_CCC/S0006_I00004_C001/EMB01_CCC_00043_UFOtower_zoom_in_out_from_other_side_of_Bridge_demolition3.MTS.mp4,1,19,36.7 
269,EMB01_CCC/S0006_I00004_C001/EMB01_CCC_00045_UFOtower_first_occluded_by_trees_then_getting_free_when_moving.MTS.mp4,1,11,53.66 
270,EMB01_CCC/S0006_I00004_C001/EMB01_CCC_00046_UFO_tower_from_parking_viewpoint.MTS.mp4,1,5,19.05 
271,EMB01_CCC/S0006_I00004_C001/EMB01_CCC_01_UFOtower.mp4.mp4,1,22,25.03 
272,EMB01_CCC/S0006_I00004_C001/EMB01_CCC_03_UFOtower_rapid_zoom_in.mp4.mp4,1,27,37.54 
273,EMB01_CCC/S0006_I00004_C001/EMB01_CCC_04_UFOtower_zoom_in_out.mp4.mp4,2,13,28.01 
274,EMB01_CCC/S0007_I00001_C003/EMB01_CCC_Atlanta01.mp4.mp4,1,11,60.33 
275,EMB01_CCC/S0007_I00001_C003/EMB01_CCC_Atlanta02.mp4.mp4,1,28,78.68 
276,EMB01_CCC/S0007_I00001_C003/EMB01_CCC_Atlanta03.mp4.mp4,2,17,99.81 
277,EMB01_CCC/S0007_I00001_C003/EMB01_CCC_Atlanta04.mp4.mp4,2,26,120.78 
278,EMB01_CCC/S0007_I00001_C003/EMB01_CCC_Atlanta05.mp4.mp4,2,10,173.31 
279,EMB01_CCC/S0008_I00001_C001/EMB01_CCC_Grajek_House_01.MOV.mp4,2,11,16.71 
280,EMB01_CCC/S0008_I00001_C001/EMB01_CCC_Grajek_House_02.MOV.mp4,2,12,14.51 
281,EMB01_CCC/S0008_I00001_C001/EMB01_CCC_Grajek_House_03.MOV.mp4,1,11,18.51 
282,EMB01_CCC/S0008_I00001_C001/EMB01_CCC_Grajek_House_04.MOV.mp4,2,14,18.41 
283,EMB01_CCC/S0008_I00001_C001/EMB01_CCC_Grajek_House_05.MOV.mp4,2,13,17.51 
284,EMB01_CCC/S0008_I00001_C001/EMB01_CCC_Grajek_House_06.MOV.mp4,2,10,13.51 
285,EMB01_CCC/S0008_I00001_C001/EMB01_CCC_Grajek_House_07.MOV.mp4,1,16,23.41 
286,EMB01_CCC/S0008_I00001_C001/EMB01_CCC_Grajek_House_08.MOV.mp4,2,13,17.31 
287,EMB01_CCC/S0008_I00001_C001/EMB01_CCC_Grajek_House_09.MOV.mp4,1,24,33.01 
288,EMB01_CCC/S0008_I00001_C001/EMB01_CCC_Grajek_House_10.MOV.mp4,1,28,37.51 
289,EMB01_CCC/S0010_I00011_C001/EMB01_CCC_Owlin_Front01.mp4.mp4,1,13,15.97 
290,EMB01_CCC/S0010_I00011_C001/EMB01_CCC_Owlin_Front02.mp4.mp4,1,18,22.57 
291,EMB01_CCC/S0010_I00011_C001/EMB01_CCC_Owlin_Front06.m4v.mp4,1,18,21.17 
292,EMB01_CCC/S0010_I00011_C001/EMB01_CCC_Owlin_Front07.m4v.mp4,1,11,19.81 
293,EMB01_CCC/S0010_I00011_C001/EMB01_CCC_Owlin_Front08.m4v.mp4,1,11,15.64 
294,EMB01_CCC/S0010_I00011_C001/EMB01_CCC_Owlin_Front09.m4v.mp4,1,24,29.51 
295,EMB01_CCC/S0010_I00011_C001/EMB01_CCC_Owlin_Front10.m4v.mp4,2,24,28.37 
296,EMB01_CCC/S0010_I00011_C001/EMB01_CCC_Owlin_Front11.m4v.mp4,1,19,22.4 
297,EMB01_CCC/S0012_I00002_C001/EMB01_CCC_KVID0034.mp4.mp4,0,0,4.95 
298,EMB01_CCC/S0012_I00002_C001/EMB01_CCC_KVID0035.mp4.mp4,0,0,4.29 
299,EMB01_CCC/S0012_I00002_C001/EMB01_CCC_KVID0037.mp4.mp4,0,0,5.16 
300,EMB01_CCC/S0012_I00002_C001/EMB01_CCC_KVID0038.mp4.mp4,0,0,4.74 
301,EMB01_CCC/S0012_I00002_C001/EMB01_CCC_KVID0045.mp4.mp4,0,0,3.9 
302,EMB01_CCC/S0012_I00002_C001/EMB01_CCC_KVID0046.mp4.mp4,0,0,5.82 
303,EMB01_CCC/S0012_I00002_C001/EMB01_CCC_KVID0067.mp4.mp4,0,0,1.94 
304,EMB01_CCC/S0012_I00002_C001/EMB01_CCC_KVID0068.mp4.mp4,0,0,6.44 
305,EMB01_CCC/S0013_I00002_C003/EMB01_CCC_20150405_161313.mp4.mp4,2,10,15.64 
306,EMB01_CCC/S0013_I00002_C003/EMB01_CCC_20150405_161344.mp4.mp4,1,28,35.47 
307,EMB01_CCC/S0013_I00002_C003/EMB01_CCC_20150405_161404.mp4.mp4,2,26,27.14 
308,EMB01_CCC/S0013_I00002_C003/EMB01_CCC_20150405_161413.mp4.mp4,1,30,35.78 
309,EMB01_CCC/S0013_I00002_C003/EMB01_CCC_20150405_161424.mp4.mp4,1,9,15.36 
310,EMB01_CCC/S0013_I00002_C003/EMB01_CCC_20150405_161455.mp4.mp4,1,21,25.8 
311,EMB01_CCC/S0013_I00002_C003/EMB01_CCC_20150405_162019.mp4.mp4,1,17,22.14 
312,EMB01_CCC/S0013_I00002_C003/EMB01_CCC_20150405_162028.mp4.mp4,1,18,22.74 
313,EMB01_CCC/S0013_I00007_C001/EMB01_CCC_20150404_122310.mp4.mp4,1,22,32.3 
314,EMB01_CCC/S0013_I00007_C001/EMB01_CCC_20150404_122326.mp4.mp4,2,14,19.1 
315,EMB01_CCC/S0013_I00007_C001/EMB01_CCC_20150404_122501.mp4.mp4,2,22,25.48 
316,EMB01_CCC/S0013_I00007_C001/EMB01_CCC_20150404_122513.mp4.mp4,2,19,22.21 
317,EMB01_CCC/S0013_I00007_C001/EMB01_CCC_MAH01418.MP4.mp4,1,28,33.76 
318,EMB01_CCC/S0013_I00007_C001/EMB01_CCC_MAH01419.MP4.mp4,1,9,14.76 
319,EMB01_CCC/S0013_I00007_C001/EMB01_CCC_MAH01421.MP4.mp4,1,19,22.84 
320,EMB01_CCC/S0013_I00007_C001/EMB01_CCC_MAH01423.MP4.mp4,1,10,16.24 
321,EMB01_CCC/S0014_I00003_C001/EMB01_CCC_pku003.shot01.avi.mp4,2,8,12.6 
322,EMB01_CCC/S0014_I00003_C001/EMB01_CCC_pku003.shot02.avi.mp4,1,9,13.13 
323,EMB01_CCC/S0014_I00003_C001/EMB01_CCC_pku003.shot03.avi.mp4,2,11,19.8 
324,EMB01_CCC/S0014_I00003_C001/EMB01_CCC_pku003.shot04.avi.mp4,2,21,25.48 
325,EMB01_CCC/S0014_I00003_C001/EMB01_CCC_pku003.shot05.avi.mp4,2,14,16.21 
326,EMB01_CCC/S0014_I00003_C001/EMB01_CCC_pku003.shot06.avi.mp4,1,30,41.22 
327,EMB01_CCC/S0014_I00003_C001/EMB01_CCC_pku003.shot07.avi.mp4,2,25,32.39 
328,EMB01_CCC/S0014_I00003_C001/EMB01_CCC_pku003.shot08.avi.mp4,1,18,25.3 
329,EMB01_CCC/S0014_I00007_C001/EMB01_CCC_pku007.shot01.avi.mp4,0,0,4.43 
330,EMB01_CCC/S0014_I00007_C001/EMB01_CCC_pku007.shot02.avi.mp4,0,0,5.5 
331,EMB01_CCC/S0014_I00007_C001/EMB01_CCC_pku007.shot03.avi.mp4,0,0,8.27 
332,EMB01_CCC/S0014_I00007_C001/EMB01_CCC_pku007.shot04.avi.mp4,0,0,7.6 
333,EMB01_CCC/S0014_I00007_C001/EMB01_CCC_pku007.shot05.avi.mp4,0,0,9.17 
334,EMB01_CCC/S0014_I00007_C001/EMB01_CCC_pku007.shot06.avi.mp4,0,0,5.01 
335,EMB01_CCC/S0014_I00007_C001/EMB01_CCC_pku007.shot07.avi.mp4,0,0,6.7 
336,EMB01_CCC/S0014_I00007_C001/EMB01_CCC_pku007.shot08.avi.mp4,0,0,8.17 
337,EMB01_CCC/S0014_I00009_C001/EMB01_CCC_pku009.shot01.avi.mp4,0,0,5.37 
338,EMB01_CCC/S0014_I00009_C001/EMB01_CCC_pku009.shot02.avi.mp4,0,0,4.43 
339,EMB01_CCC/S0014_I00009_C001/EMB01_CCC_pku009.shot03.avi.mp4,0,0,4.03 
340,EMB01_CCC/S0014_I00009_C001/EMB01_CCC_pku009.shot04.avi.mp4,0,0,4.67 
341,EMB01_CCC/S0014_I00009_C001/EMB01_CCC_pku009.shot05.avi.mp4,0,0,5.21 
342,EMB01_CCC/S0014_I00009_C001/EMB01_CCC_pku009.shot06.avi.mp4,0,0,4.14 
343,EMB01_CCC/S0014_I00009_C001/EMB01_CCC_pku009.shot07.avi.mp4,0,0,6.63 
344,EMB01_CCC/S0014_I00009_C001/EMB01_CCC_pku009.shot08.avi.mp4,0,0,3.27 
345,EMB01_CCC/S0014_I00015_C001/EMB01_CCC_pku015.shot01.avi.mp4,0,0,11.2 
346,EMB01_CCC/S0014_I00015_C001/EMB01_CCC_pku015.shot02.avi.mp4,0,0,13.3 
347,EMB01_CCC/S0014_I00015_C001/EMB01_CCC_pku015.shot03.avi.mp4,0,0,3.8 
348,EMB01_CCC/S0014_I00015_C001/EMB01_CCC_pku015.shot04.avi.mp4,0,0,3.14 
349,EMB01_CCC/S0014_I00015_C001/EMB01_CCC_pku015.shot05.avi.mp4,0,0,5.71 
350,EMB01_CCC/S0014_I00015_C001/EMB01_CCC_pku015.shot06.avi.mp4,0,0,7.2 
351,EMB01_CCC/S0014_I00015_C001/EMB01_CCC_pku015.shot07.avi.mp4,0,0,4.43 
352,EMB01_CCC/S0014_I00015_C001/EMB01_CCC_pku015.shot08.avi.mp4,0,0,2.6 
353,EMB01_CCC/S0014_I00020_C001/EMB01_CCC_pku020.shot01.avi.mp4,1,27,30.6 
354,EMB01_CCC/S0014_I00020_C001/EMB01_CCC_pku020.shot02.avi.mp4,2,8,10.4 
355,EMB01_CCC/S0014_I00020_C001/EMB01_CCC_pku020.shot03.avi.mp4,2,10,11.5 
356,EMB01_CCC/S0014_I00020_C001/EMB01_CCC_pku020.shot04.avi.mp4,2,16,20.13 
357,EMB01_CCC/S0014_I00020_C001/EMB01_CCC_pku020.shot05.avi.mp4,1,21,25.8 
358,EMB01_CCC/S0014_I00020_C001/EMB01_CCC_pku020.shot06.avi.mp4,1,27,31.64 
359,EMB01_CCC/S0014_I00020_C001/EMB01_CCC_pku020.shot07.avi.mp4,1,6,9.3 
360,EMB01_CCC/S0014_I00020_C001/EMB01_CCC_pku020.shot08.avi.mp4,1,26,29.67 
361,EMB01_CCC/S0014_I00037_C001/EMB01_CCC_pku037.shot01.avi.mp4,0,0,5.2 
362,EMB01_CCC/S0014_I00037_C001/EMB01_CCC_pku037.shot02.avi.mp4,0,0,5.5 
363,EMB01_CCC/S0014_I00037_C001/EMB01_CCC_pku037.shot03.avi.mp4,0,0,14.17 
364,EMB01_CCC/S0014_I00037_C001/EMB01_CCC_pku037.shot04.avi.mp4,0,0,5.94 
365,EMB01_CCC/S0014_I00037_C001/EMB01_CCC_pku037.shot05.avi.mp4,0,0,7.44 
366,EMB01_CCC/S0014_I00037_C001/EMB01_CCC_pku037.shot06.avi.mp4,0,0,6.4 
367,EMB01_CCC/S0014_I00037_C001/EMB01_CCC_pku037.shot07.avi.mp4,0,0,8.1 
368,EMB01_CCC/S0014_I00037_C001/EMB01_CCC_pku037.shot08.avi.mp4,0,0,11.17 
369,EMB01_CCC/S0014_I00038_C001/EMB01_CCC_pku038.shot01.avi.mp4,2,8,13.53 
370,EMB01_CCC/S0014_I00038_C001/EMB01_CCC_pku038.shot02.avi.mp4,1,20,31 
371,EMB01_CCC/S0014_I00038_C001/EMB01_CCC_pku038.shot03.avi.mp4,1,27,31.47 
372,EMB01_CCC/S0014_I00038_C001/EMB01_CCC_pku038.shot04.avi.mp4,1,5,13.6 
373,EMB01_CCC/S0014_I00038_C001/EMB01_CCC_pku038.shot05.avi.mp4,1,16,27.4 
374,EMB01_CCC/S0014_I00038_C001/EMB01_CCC_pku038.shot06.avi.mp4,2,29,35.8 
375,EMB01_CCC/S0014_I00040_C001/EMB01_CCC_pku040.shot01.avi.mp4,2,12,13.33 
376,EMB01_CCC/S0014_I00040_C001/EMB01_CCC_pku040.shot02.avi.mp4,1,19,29.63 
377,EMB01_CCC/S0014_I00040_C001/EMB01_CCC_pku040.shot03.avi.mp4,2,29,35.1 
378,EMB01_CCC/S0014_I00040_C001/EMB01_CCC_pku040.shot04.avi.mp4,2,20,26.47 
379,EMB01_CCC/S0014_I00040_C001/EMB01_CCC_pku040.shot05.avi.mp4,1,24,28.47 
380,EMB01_CCC/S0014_I00040_C001/EMB01_CCC_pku040.shot06.avi.mp4,2,10,15.81 
381,EMB01_CCC/S0014_I00040_C001/EMB01_CCC_pku040.shot07.avi.mp4,2,16,21.07 
382,EMB01_CCC/S0014_I00040_C001/EMB01_CCC_pku040.shot08.avi.mp4,2,18,28.88 
383,EMB01_CCC/S0014_I00046_C001/EMB01_CCC_pku046.shot01.avi.mp4,2,30,33.63 
384,EMB01_CCC/S0014_I00046_C001/EMB01_CCC_pku046.shot02.avi.mp4,1,24,28.53 
385,EMB01_CCC/S0014_I00046_C001/EMB01_CCC_pku046.shot03.avi.mp4,1,12,15.83 
386,EMB01_CCC/S0014_I00046_C001/EMB01_CCC_pku046.shot04.avi.mp4,1,13,17.37 
387,EMB01_CCC/S0014_I00046_C001/EMB01_CCC_pku046.shot05.avi.mp4,1,28,38.93 
388,EMB01_CCC/S0014_I00046_C001/EMB01_CCC_pku046.shot06.avi.mp4,2,25,29.7 
389,EMB01_CCC/S0014_I00046_C001/EMB01_CCC_pku046.shot07.avi.mp4,2,24,27.47 
390,EMB01_CCC/S0014_I00046_C001/EMB01_CCC_pku046.shot08.avi.mp4,1,16,21.93 
391,EMB01_CCC/S0014_I00049_C001/EMB01_CCC_pku049.shot01.avi.mp4,2,24,25.43 
392,EMB01_CCC/S0014_I00049_C001/EMB01_CCC_pku049.shot02.avi.mp4,1,14,19.1 
393,EMB01_CCC/S0014_I00049_C001/EMB01_CCC_pku049.shot03.avi.mp4,1,23,29.47 
394,EMB01_CCC/S0014_I00049_C001/EMB01_CCC_pku049.shot04.avi.mp4,1,9,15.37 
395,EMB01_CCC/S0014_I00049_C001/EMB01_CCC_pku049.shot05.avi.mp4,1,24,32.07 
396,EMB01_CCC/S0014_I00049_C001/EMB01_CCC_pku049.shot06.avi.mp4,1,27,36.73 
397,EMB01_CCC/S0014_I00049_C001/EMB01_CCC_pku049.shot07.avi.mp4,2,14,16.97 
398,EMB01_CCC/S0014_I00049_C001/EMB01_CCC_pku049.shot08.avi.mp4,2,12,17.17 
399,EMB01_CCC/S0014_I00050_C001/EMB01_CCC_pku050.shot01.avi.mp4,1,29,35.17 
400,EMB01_CCC/S0014_I00050_C001/EMB01_CCC_pku050.shot02.avi.mp4,1,8,16.07 
401,EMB01_CCC/S0014_I00050_C001/EMB01_CCC_pku050.shot03.avi.mp4,2,9,13.37 
402,EMB01_CCC/S0014_I00050_C001/EMB01_CCC_pku050.shot04.avi.mp4,2,18,20.13 
403,EMB01_CCC/S0014_I00050_C001/EMB01_CCC_pku050.shot05.avi.mp4,1,13,16.5 
404,EMB01_CCC/S0014_I00050_C001/EMB01_CCC_pku050.shot06.avi.mp4,1,27,29.37 
405,EMB01_CCC/S0014_I00050_C001/EMB01_CCC_pku050.shot07.avi.mp4,1,18,21.17 
406,EMB01_CCC/S0014_I00050_C001/EMB01_CCC_pku050.shot08.avi.mp4,1,12,15.5 
407,EMB01_CCC/S0014_I00051_C003/EMB01_CCC_interior001.shot01.avi.mp4,0,0,15.93 
408,EMB01_CCC/S0014_I00051_C003/EMB01_CCC_interior001.shot02.avi.mp4,0,0,9.3 
409,EMB01_CCC/S0014_I00051_C003/EMB01_CCC_interior001.shot03.avi.mp4,0,0,11 
410,EMB01_CCC/S0014_I00051_C003/EMB01_CCC_interior001.shot04.avi.mp4,0,0,4.1 
411,EMB01_CCC/S0014_I00051_C003/EMB01_CCC_interior001.shot05.avi.mp4,0,0,5.44 
412,EMB01_CCC/S0014_I00051_C003/EMB01_CCC_interior001.shot06.avi.mp4,0,0,4.5 
413,EMB01_CCC/S0014_I00057_C003/EMB01_CCC_interior007.shot01.avi.mp4,1,18,23.93 
414,EMB01_CCC/S0014_I00057_C003/EMB01_CCC_interior007.shot02.avi.mp4,2,12,15.8 
415,EMB01_CCC/S0014_I00057_C003/EMB01_CCC_interior007.shot03.avi.mp4,1,16,25.3 
416,EMB01_CCC/S0014_I00057_C003/EMB01_CCC_interior007.shot04.avi.mp4,2,10,16.08 
417,EMB01_CCC/S0014_I00057_C003/EMB01_CCC_interior007.shot05.avi.mp4,1,10,19.21 
418,EMB01_CCC/S0014_I00057_C003/EMB01_CCC_interior007.shot06.avi.mp4,1,10,16.8 
419,EMB01_CCC/S0014_I00057_C003/EMB01_CCC_interior007.shot07.avi.mp4,2,6,10.21 
420,EMB01_CCC/S0014_I00064_C003/EMB01_CCC_interior014.shot01.avi.mp4,1,25,29.33 
421,EMB01_CCC/S0014_I00064_C003/EMB01_CCC_interior014.shot02.avi.mp4,2,10,13.53 
422,EMB01_CCC/S0014_I00064_C003/EMB01_CCC_interior014.shot03.avi.mp4,1,19,25.8 
423,EMB01_CCC/S0014_I00064_C003/EMB01_CCC_interior014.shot04.avi.mp4,2,19,22.41 
424,EMB01_CCC/S0014_I00064_C003/EMB01_CCC_interior014.shot05.avi.mp4,2,25,28.41 
425,EMB01_CCC/S0014_I00064_C003/EMB01_CCC_interior014.shot06.avi.mp4,2,27,28.87 
426,EMB01_CCC/S0014_I00069_C003/EMB01_CCC_interior019.shot01.avi.mp4,1,14,20.67 
427,EMB01_CCC/S0014_I00069_C003/EMB01_CCC_interior019.shot02.avi.mp4,2,13,15.3 
428,EMB01_CCC/S0014_I00069_C003/EMB01_CCC_interior019.shot03.avi.mp4,1,27,37.8 
429,EMB01_CCC/S0014_I00069_C003/EMB01_CCC_interior019.shot04.avi.mp4,1,18,25.57 
430,EMB01_CCC/S0014_I00069_C003/EMB01_CCC_interior019.shot05.avi.mp4,1,21,25.33 
431,EMB01_CCC/S0014_I00069_C003/EMB01_CCC_interior019.shot06.avi.mp4,1,20,24.1 
432,EMB01_CCC/S0014_I00069_C003/EMB01_CCC_interior019.shot07.avi.mp4,1,10,15.53 
433,EMB01_CCC/S0014_I00077_C003/EMB01_CCC_natural007.shot01.avi.mp4,2,30,45.97 
434,EMB01_CCC/S0014_I00077_C003/EMB01_CCC_natural007.shot02.avi.mp4,1,11,16.8 
435,EMB01_CCC/S0014_I00077_C003/EMB01_CCC_natural007.shot03.avi.mp4,1,13,27.7 
436,EMB01_CCC/S0014_I00077_C003/EMB01_CCC_natural007.shot04.avi.mp4,1,23,30.37 
437,EMB01_CCC/S0014_I00080_C003/EMB01_CCC_natural010.shot01.avi.mp4,1,21,29.97 
438,EMB01_CCC/S0014_I00080_C003/EMB01_CCC_natural010.shot02.avi.mp4,1,10,16.03 
439,EMB01_CCC/S0014_I00080_C003/EMB01_CCC_natural010.shot03.avi.mp4,2,14,20.63 
440,EMB01_CCC/S0014_I00080_C003/EMB01_CCC_natural010.shot04.avi.mp4,2,9,11.83 
441,EMB01_CCC/S0014_I00080_C003/EMB01_CCC_natural010.shot05.avi.mp4,1,26,33.81 
442,EMB01_CCC/S0014_I00080_C003/EMB01_CCC_natural010.shot06.avi.mp4,1,19,25.5 
443,EMB01_CCC/S0014_I00080_C003/EMB01_CCC_natural010.shot07.avi.mp4,1,8,14.03 
444,EMB01_CCC/S0014_I00080_C003/EMB01_CCC_natural010.shot08.avi.mp4,2,9,20.4 
445,EMB01_CCC/S0014_I00084_C002/EMB01_CCC_antique004.shot01.avi.mp4,1,17,20.57 
446,EMB01_CCC/S0014_I00084_C002/EMB01_CCC_antique004.shot02.avi.mp4,1,24,29.43 
447,EMB01_CCC/S0014_I00084_C002/EMB01_CCC_antique004.shot03.avi.mp4,1,7,11.5 
448,EMB01_CCC/S0014_I00084_C002/EMB01_CCC_antique004.shot04.avi.mp4,1,25,29.37 
449,EMB01_CCC/S0014_I00084_C002/EMB01_CCC_antique004.shot05.avi.mp4,1,10,14.5 
450,EMB01_CCC/S0014_I00084_C002/EMB01_CCC_antique004.shot06.avi.mp4,1,28,32.83 
451,EMB01_CCC/S0014_I00084_C002/EMB01_CCC_antique004.shot07.avi.mp4,1,29,33.23 
452,EMB01_CCC/S0014_I00084_C002/EMB01_CCC_antique004.shot08.avi.mp4,1,20,24.2 
453,EMB01_CCC/S0014_I00086_C002/EMB01_CCC_antique006.shot01.avi.mp4,1,18,21.7 
454,EMB01_CCC/S0014_I00086_C002/EMB01_CCC_antique006.shot02.avi.mp4,1,18,21.63 
455,EMB01_CCC/S0014_I00086_C002/EMB01_CCC_antique006.shot03.avi.mp4,2,30,32.23 
456,EMB01_CCC/S0014_I00086_C002/EMB01_CCC_antique006.shot04.avi.mp4,1,9,14.13 
457,EMB01_CCC/S0014_I00086_C002/EMB01_CCC_antique006.shot05.avi.mp4,1,5,10.53 
458,EMB01_CCC/S0014_I00086_C002/EMB01_CCC_antique006.shot06.avi.mp4,1,15,18.87 
459,EMB01_CCC/S0014_I00086_C002/EMB01_CCC_antique006.shot07.avi.mp4,1,11,14.33 
460,EMB01_CCC/S0014_I00086_C002/EMB01_CCC_antique006.shot08.avi.mp4,1,10,14.97 
461,EMB01_CCC/S0014_I00089_C002/EMB01_CCC_antique009.shot01.avi.mp4,1,8,11.7 
462,EMB01_CCC/S0014_I00089_C002/EMB01_CCC_antique009.shot02.avi.mp4,1,28,31.6 
463,EMB01_CCC/S0014_I00089_C002/EMB01_CCC_antique009.shot03.avi.mp4,1,21,24.73 
464,EMB01_CCC/S0014_I00089_C002/EMB01_CCC_antique009.shot04.avi.mp4,1,28,32.8 
465,EMB01_CCC/S0014_I00089_C002/EMB01_CCC_antique009.shot05.avi.mp4,1,28,33.6 
466,EMB01_CCC/S0014_I00089_C002/EMB01_CCC_antique009.shot06.avi.mp4,1,7,13.73 
467,EMB01_CCC/S0014_I00089_C002/EMB01_CCC_antique009.shot07.avi.mp4,2,23,25.57 
468,EMB01_CCC/S0014_I00089_C002/EMB01_CCC_antique009.shot08.avi.mp4,1,13,17.13 
469,EMB01_CCC/S0014_I00095_C002/EMB01_CCC_antique015.shot01.avi.mp4,1,7,11.33 
470,EMB01_CCC/S0014_I00095_C002/EMB01_CCC_antique015.shot02.avi.mp4,1,26,29.3 
471,EMB01_CCC/S0014_I00095_C002/EMB01_CCC_antique015.shot03.avi.mp4,1,6,10.07 
472,EMB01_CCC/S0014_I00095_C002/EMB01_CCC_antique015.shot04.avi.mp4,1,10,16.43 
473,EMB01_CCC/S0014_I00095_C002/EMB01_CCC_antique015.shot05.avi.mp4,2,11,14.63 
474,EMB01_CCC/S0014_I00095_C002/EMB01_CCC_antique015.shot06.avi.mp4,1,8,11.63 
475,EMB01_CCC/S0014_I00095_C002/EMB01_CCC_antique015.shot07.avi.mp4,1,15,19.77 
476,EMB01_CCC/S0014_I00095_C002/EMB01_CCC_antique015.shot08.avi.mp4,2,7,8.5 
477,EMB01_CCC/S0014_I00096_C002/EMB01_CCC_antique016.shot01.avi.mp4,1,28,32.5 
478,EMB01_CCC/S0014_I00096_C002/EMB01_CCC_antique016.shot02.avi.mp4,1,19,23.13 
479,EMB01_CCC/S0014_I00096_C002/EMB01_CCC_antique016.shot03.avi.mp4,1,26,30.43 
480,EMB01_CCC/S0014_I00096_C002/EMB01_CCC_antique016.shot04.avi.mp4,1,14,17.83 
481,EMB01_CCC/S0014_I00096_C002/EMB01_CCC_antique016.shot05.avi.mp4,1,12,14.2 
482,EMB01_CCC/S0014_I00096_C002/EMB01_CCC_antique016.shot06.avi.mp4,1,16,19.27 
483,EMB01_CCC/S0014_I00096_C002/EMB01_CCC_antique016.shot07.avi.mp4,1,19,22.53 
484,EMB01_CCC/S0014_I00096_C002/EMB01_CCC_antique016.shot08.avi.mp4,1,25,29.27 
485,EMB01_CCC/S0014_I00107_C002/EMB01_CCC_book007.shot01.avi.mp4,1,13,19.87 
486,EMB01_CCC/S0014_I00107_C002/EMB01_CCC_book007.shot02.avi.mp4,1,6,13.37 
487,EMB01_CCC/S0014_I00107_C002/EMB01_CCC_book007.shot03.avi.mp4,1,15,18.93 
488,EMB01_CCC/S0014_I00107_C002/EMB01_CCC_book007.shot04.avi.mp4,2,20,27.37 
489,EMB01_CCC/S0014_I00107_C002/EMB01_CCC_book007.shot05.avi.mp4,2,29,32.9 
490,EMB01_CCC/S0014_I00107_C002/EMB01_CCC_book007.shot06.avi.mp4,2,21,24.6 
491,EMB01_CCC/S0014_I00112_C002/EMB01_CCC_CommonObject002.shot01.avi.mp4,1,11,16.2 
492,EMB01_CCC/S0014_I00112_C002/EMB01_CCC_CommonObject002.shot02.avi.mp4,2,6,9.3 
493,EMB01_CCC/S0014_I00112_C002/EMB01_CCC_CommonObject002.shot03.avi.mp4,1,19,24.33 
494,EMB01_CCC/S0014_I00112_C002/EMB01_CCC_CommonObject002.shot04.avi.mp4,1,13,16.07 
495,EMB01_CCC/S0014_I00112_C002/EMB01_CCC_CommonObject002.shot05.avi.mp4,2,26,29.73 
496,EMB01_CCC/S0014_I00112_C002/EMB01_CCC_CommonObject002.shot06.avi.mp4,2,14,17.7 
497,EMB01_CCC/S0014_I00112_C002/EMB01_CCC_CommonObject002.shot07.avi.mp4,1,23,27.53 
498,EMB01_CCC/S0014_I00112_C002/EMB01_CCC_CommonObject002.shot08.avi.mp4,1,8,11.17 
499,EMB01_CCC/S0014_I00118_C002/EMB01_CCC_CommonObject008.shot01.avi.mp4,2,15,21.87 
500,EMB01_CCC/S0014_I00118_C002/EMB01_CCC_CommonObject008.shot02.avi.mp4,2,26,29.8 
501,EMB01_CCC/S0014_I00118_C002/EMB01_CCC_CommonObject008.shot03.avi.mp4,1,18,21.8 
502,EMB01_CCC/S0014_I00118_C002/EMB01_CCC_CommonObject008.shot04.avi.mp4,2,7,9.73 
503,EMB01_CCC/S0014_I00118_C002/EMB01_CCC_CommonObject008.shot05.avi.mp4,2,29,31.97 
504,EMB01_CCC/S0014_I00118_C002/EMB01_CCC_CommonObject008.shot06.avi.mp4,1,24,33.17 
505,EMB01_CCC/S0014_I00118_C002/EMB01_CCC_CommonObject008.shot07.avi.mp4,1,19,23.4 
506,EMB01_CCC/S0014_I00118_C002/EMB01_CCC_CommonObject008.shot08.avi.mp4,1,6,11.6 
507,EMB01_CCC/S0014_I00122_C002/EMB01_CCC_cosmetic002.shot01.avi.mp4,0,0,4.63 
508,EMB01_CCC/S0014_I00122_C002/EMB01_CCC_cosmetic002.shot02.avi.mp4,0,0,7.37 
509,EMB01_CCC/S0014_I00122_C002/EMB01_CCC_cosmetic002.shot03.avi.mp4,0,0,4.53 
510,EMB01_CCC/S0014_I00122_C002/EMB01_CCC_cosmetic002.shot04.avi.mp4,0,0,4.67 
511,EMB01_CCC/S0014_I00122_C002/EMB01_CCC_cosmetic002.shot05.avi.mp4,0,0,6.7 
512,EMB01_CCC/S0014_I00122_C002/EMB01_CCC_cosmetic002.shot06.avi.mp4,0,0,5.37 
